timestamp,Clocks / Second,GPU % Bus Busy,% Vertex Fetch Stall,% Texture Fetch Stall,L1 Texture Cache Miss Per Pixel,% Texture L1 Miss,% Texture L2 Miss,% Stalled on System Memory,% Instruction Cache Miss,Pre-clipped Polygons/Second,% Prims Trivially Rejected,% Prims Clipped,Average Vertices / Polygon,Reused Vertices / Second,Average Polygon Area,% Wave Context Occupancy,% Shaders Busy,% Shaders Stalled,Vertices Shaded / Second,Fragments Shaded / Second,Vertex Instructions / Second,Fragment Instructions / Second,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Textures / Vertex,Textures / Fragment,ALU / Vertex,ALU / Fragment,EFU / Fragment,EFU / Vertex,% Time Shading Fragments,% Time Shading Vertices,% Time Compute,% Shader ALU Capacity Utilized,% Time ALUs Working,% Time EFUs Working,% Nearest Filtered,% Linear Filtered,% Anisotropic Filtered,% Non-Base Level Textures,% Texture Pipes Busy,Read Total (Bytes/sec),Write Total (Bytes/sec),Texture Memory Read BW (Bytes/Second),Vertex Memory Read (Bytes/Second),SP Memory Read (Bytes/Second),Avg Bytes / Fragment,Avg Bytes / Vertex,Preemptions / second,Avg Preemption Delay,GPU Frequency
11/29/2023 1:48:50 AM,290506176.0,44.407,1.234,35.723,0.3,30.643,6.874,14.376,0.0,3592603.25,0.608,0.934,0.904,7462422.0,383.132,89.102,77.018,22.314,3247161.25,1349699328.0,191116880.0,41172709376.0,17703770112.0,40365240320.0,3286318848.0,0.589,1.681,57.569,25.992,2.255,1.288,99.121,0.879,0.0,28.887,31.584,20.493,0.002,100.0,0.002,0.001,72.888,2333446144.0,1949195648.0,2123133568.0,110334376.0,2621807.0,0.563,33.979,209.009,2.571,525000000.0
11/29/2023 1:48:51 AM,291048832.0,45.658,1.165,36.638,0.293,30.49,7.595,15.952,0.0,3410564.5,0.625,1.024,0.899,7051591.5,407.464,89.387,77.115,23.62,3065881.25,1361476736.0,181141392.0,40372584448.0,17781164032.0,38862311424.0,3160264448.0,0.596,1.649,57.792,25.406,2.158,1.291,99.164,0.836,0.0,27.897,30.445,19.366,0.002,99.974,0.002,0.032,73.228,2304584192.0,1997695232.0,2098228480.0,104204232.0,2612948.75,0.606,33.988,204.037,19.067,525000000.0
11/29/2023 1:48:52 AM,274785024.0,44.906,1.183,34.718,0.296,30.551,7.282,14.702,0.0,3357764.5,0.614,1.248,0.904,6967509.0,391.934,89.225,74.756,21.997,3034180.0,1292506880.0,178679936.0,38815563776.0,16925715456.0,37650329600.0,3064681216.0,0.588,1.664,57.602,25.655,2.199,1.287,99.129,0.871,0.0,28.803,31.467,20.197,0.002,100.0,0.002,0.001,70.819,2259025920.0,1940529408.0,2051970688.0,103207528.0,7123120.0,0.588,34.015,209.021,46.007,525000000.0
11/29/2023 1:48:53 AM,295706944.0,48.027,1.127,37.354,0.297,30.556,7.087,17.499,0.0,3583054.25,0.128,0.933,0.903,7411951.5,382.761,88.979,77.149,24.997,3236158.5,1351336448.0,190532144.0,40825135104.0,17780158464.0,39632875520.0,3228538368.0,0.582,1.671,57.595,25.773,2.213,1.281,99.129,0.871,0.0,27.253,29.786,19.129,0.002,99.981,0.002,0.021,73.319,2459360768.0,2112384896.0,2244327424.0,109511216.0,3764472.0,0.579,33.84,219.031,15.473,525000000.0
11/29/2023 1:48:54 AM,302692800.0,50.766,1.08,38.717,0.288,30.328,7.867,20.251,0.0,3382871.0,0.191,1.135,0.901,6991205.5,404.708,89.047,77.714,27.666,3047878.75,1347777408.0,180171808.0,39585808384.0,17663877120.0,37699661824.0,3072101120.0,0.586,1.64,57.832,25.201,2.12,1.281,99.163,0.837,0.0,25.813,28.166,17.766,0.002,99.988,0.002,0.015,74.144,2430546176.0,2220497408.0,2228433152.0,103152712.0,2620568.0,0.623,33.844,208.91,8.408,525000000.0
11/29/2023 1:48:55 AM,285913824.0,47.33,1.124,36.81,0.296,30.517,7.223,16.78,0.0,3502731.5,0.178,1.03,0.909,7274929.0,377.397,89.041,76.054,24.27,3183594.0,1301716608.0,186323184.0,39178915840.0,17110516736.0,37952352256.0,3092222720.0,0.572,1.667,57.25,25.701,2.202,1.276,99.11,0.89,0.0,27.251,29.785,19.106,0.002,100.0,0.002,0.0,72.284,2370983936.0,2084080896.0,2161706240.0,107164032.0,5998329.5,0.585,33.661,209.205,34.944,525000000.0
11/29/2023 1:48:56 AM,300067520.0,47.17,1.119,37.562,0.298,30.591,7.018,17.148,0.0,3612047.0,0.174,1.097,0.903,7479034.0,384.437,88.987,76.481,24.683,3261527.0,1367217536.0,192517968.0,41481744384.0,17986172928.0,40407171072.0,3291984640.0,0.589,1.676,57.742,25.869,2.23,1.285,99.145,0.855,0.0,26.8,29.302,18.897,0.002,100.0,0.002,0.001,72.791,2515138304.0,2169145344.0,2294142208.0,110773280.0,7116580.0,0.572,33.964,209.016,33.949,525000000.0
11/29/2023 1:48:57 AM,264146368.0,56.225,1.171,42.884,0.316,30.595,7.622,18.814,0.0,2267275.25,0.361,0.946,0.921,4665135.5,514.475,90.037,79.857,24.614,2087203.875,1149998336.0,126486648.0,34846957568.0,15201290240.0,33158971392.0,3066182912.0,0.823,1.746,59.365,25.852,2.494,1.236,99.283,0.717,0.0,27.369,29.852,21.609,0.002,100.0,0.002,0.0,77.305,2599288320.0,1951637888.0,2444793600.0,82698376.0,1427427.125,0.701,39.622,169.268,10.542,525000000.0
11/29/2023 1:48:58 AM,228818112.0,65.843,1.274,58.508,0.379,31.052,6.925,20.085,0.0,857400.75,0.236,0.202,1.02,1694738.75,1075.498,91.372,88.204,23.601,874287.312,920515648.0,60083748.0,30321983488.0,12482019328.0,29107308544.0,3286309120.0,1.991,1.998,67.728,27.757,3.374,0.995,99.543,0.457,0.0,26.342,28.746,26.225,0.002,100.0,0.002,0.0,88.204,2814953984.0,1633929472.0,2712041728.0,59298880.0,2506856.5,0.832,67.825,144.372,3.553,525000000.0
11/29/2023 1:48:59 AM,230753680.0,65.66,1.315,58.265,0.371,30.93,7.241,18.228,0.0,857533.125,0.244,0.209,1.02,1694879.125,1108.119,91.321,88.677,22.199,874435.312,948473152.0,60081348.0,30655614976.0,12817459200.0,29104359424.0,3285976064.0,1.99,1.968,67.714,27.313,3.279,0.995,99.548,0.452,0.0,26.747,29.162,26.307,0.002,100.0,0.002,0.0,88.677,2841781504.0,1731025152.0,2742027008.0,59203352.0,267568.5,0.853,67.705,149.313,2.546,525000000.0
11/29/2023 1:49:00 AM,222317920.0,65.278,1.3,57.729,0.369,30.899,7.345,18.188,0.0,800562.188,0.244,0.209,1.02,1582234.375,1116.394,91.486,88.046,22.044,816385.25,892108928.0,56091912.0,28699557888.0,12045718528.0,27172052992.0,3067812352.0,1.99,1.961,67.712,27.207,3.256,0.995,99.552,0.448,0.0,26.87,29.287,26.344,0.002,100.0,0.002,0.0,88.046,2627013120.0,1635879296.0,2531544576.0,55209564.0,1374025.5,0.858,67.627,139.41,17.455,525000000.0
11/29/2023 1:49:01 AM,296287040.0,45.544,1.227,37.075,0.306,30.636,7.043,14.175,0.0,3237080.25,0.61,1.131,0.907,6704440.0,411.456,89.411,77.298,21.815,2935993.0,1308018304.0,174126080.0,39949836288.0,17212100608.0,38896185344.0,3289640960.0,0.644,1.704,58.033,26.02,2.335,1.275,99.167,0.833,0.0,28.774,31.444,21.12,0.002,100.0,0.002,0.0,73.58,2404024320.0,1924808832.0,2205789440.0,103625448.0,2614144.0,0.599,35.295,204.13,3.603,525000000.0
11/29/2023 1:49:02 AM,294418944.0,43.831,1.208,36.382,0.3,30.643,6.915,14.896,0.0,3586964.5,0.552,1.039,0.907,7465084.0,382.563,88.793,77.179,22.991,3253465.75,1345591168.0,191581312.0,41053212672.0,17669529600.0,40213299200.0,3277033216.0,0.59,1.683,57.597,25.975,2.253,1.288,99.125,0.875,0.0,28.375,31.055,20.136,0.002,100.0,0.002,0.0,73.08,2292569088.0,1887483648.0,2081476352.0,110593664.0,2604827.5,0.565,33.993,199.121,11.118,525000000.0
11/29/2023 1:49:03 AM,221804128.0,59.771,1.27,56.074,0.362,30.791,7.68,18.87,0.0,799758.375,0.244,0.209,1.02,1580567.0,1151.556,91.382,86.949,23.337,815644.312,919282560.0,56034552.0,29006678016.0,12370388992.0,27143417856.0,3064579584.0,1.99,1.931,67.705,26.766,3.162,0.995,99.546,0.454,0.0,26.857,29.242,25.99,0.002,100.0,0.002,0.0,86.949,2415414016.0,1380886784.0,2315400960.0,55347468.0,3618613.5,0.879,67.857,139.263,50.139,525000000.0
11/29/2023 1:49:04 AM,295808256.0,46.382,1.182,37.577,0.299,30.598,6.936,16.378,0.0,3572011.0,0.64,1.207,0.908,7447326.5,382.367,89.032,77.5,24.41,3241766.25,1340635264.0,190680832.0,40834961408.0,17596053504.0,39964602368.0,3256606464.0,0.588,1.681,57.532,25.949,2.249,1.288,99.136,0.864,0.0,27.433,30.0,19.457,0.002,100.0,0.002,0.0,73.556,2411883776.0,2029443072.0,2207515904.0,110262448.0,1471869.375,0.567,34.013,194.139,4.951,525000000.0
11/29/2023 1:49:05 AM,294879456.0,45.576,1.152,37.384,0.298,30.605,7.048,16.827,0.0,3596764.0,0.386,1.106,0.904,7458870.0,386.421,89.026,77.426,24.896,3251257.75,1366735616.0,191698016.0,41402679296.0,17946859520.0,40340660224.0,3285490176.0,0.59,1.674,57.674,25.824,2.226,1.287,99.127,0.873,0.0,27.331,29.882,19.271,0.002,100.0,0.002,0.0,73.546,2352624640.0,1983950592.0,2139466112.0,110466904.0,3678190.5,0.575,33.977,173.946,23.882,525000000.0
11/29/2023 1:49:06 AM,292374784.0,47.54,1.135,37.909,0.294,30.486,7.416,18.298,0.0,3366013.0,0.398,1.201,0.903,6976824.5,395.343,88.992,78.161,26.355,3039737.25,1309090432.0,179243504.0,39084957696.0,17159870464.0,37707386880.0,3071395840.0,0.588,1.658,57.681,25.535,2.178,1.286,99.145,0.855,0.0,26.823,29.295,18.713,0.002,100.0,0.002,0.0,74.377,2262298112.0,1944002944.0,2066503936.0,103328016.0,312170.188,0.597,33.992,174.202,2.033,525000000.0
11/29/2023 1:49:07 AM,295793600.0,45.763,1.151,38.067,0.3,30.635,6.849,17.221,0.0,3600693.25,0.394,0.913,0.903,7472490.0,382.118,88.893,78.073,25.305,3251567.25,1352095488.0,191618128.0,41256148992.0,17770663936.0,40392253440.0,3289358848.0,0.588,1.682,57.644,25.997,2.252,1.287,99.126,0.874,0.0,27.071,29.601,19.182,0.002,100.0,0.001,0.0,74.186,2350895360.0,1942900992.0,2140427136.0,110685368.0,2498325.25,0.563,34.041,139.415,22.393,525000000.0
11/29/2023 1:49:08 AM,300758592.0,47.092,1.113,38.471,0.295,30.508,7.299,18.313,0.0,3443437.5,0.509,0.935,0.898,7119424.5,403.6,89.107,77.373,26.038,3091442.5,1363118720.0,183293824.0,40843997184.0,17851346944.0,39553241088.0,3216029696.0,0.603,1.661,57.997,25.626,2.19,1.294,99.184,0.816,0.0,26.107,28.516,18.256,0.002,99.983,0.002,0.021,73.729,2406531328.0,2082160384.0,2192364800.0,105476112.0,7071948.5,0.589,34.119,188.871,33.699,525000000.0
11/29/2023 1:49:09 AM,287844800.0,45.87,1.133,37.643,0.295,30.517,7.266,16.976,0.0,3363532.0,0.461,1.029,0.903,6975999.0,392.251,88.992,77.021,24.802,3038416.25,1295137920.0,179057168.0,38915833856.0,16986091520.0,37715652608.0,3071915520.0,0.589,1.665,57.644,25.67,2.2,1.287,99.162,0.838,0.0,26.825,29.308,18.805,0.002,100.0,0.002,0.0,73.28,2255865600.0,1941860608.0,2052171904.0,103411896.0,4835434.5,0.587,34.035,189.183,24.071,525000000.0
11/29/2023 1:49:10 AM,289610208.0,39.066,1.248,33.894,0.296,30.551,7.236,12.069,0.0,3578332.5,0.523,1.206,0.905,7424072.5,389.639,89.206,76.505,20.804,3239436.0,1370225408.0,190604592.0,41196724224.0,17963626496.0,39959318528.0,3253438208.0,0.588,1.665,57.551,25.674,2.201,1.288,99.114,0.886,0.0,30.054,32.838,21.067,0.002,99.986,0.002,0.018,72.31,2082510336.0,1648316544.0,1868633216.0,110016424.0,2595690.25,0.587,33.962,194.127,7.091,525000000.0
11/29/2023 1:49:11 AM,300095776.0,48.853,1.111,37.672,0.291,30.433,7.684,18.008,0.0,3359487.0,0.642,1.036,0.903,6965099.0,403.217,89.269,77.15,25.683,3034073.0,1327312384.0,178850288.0,39243014144.0,17354665984.0,37644578816.0,3066059520.0,0.589,1.647,57.661,25.352,2.149,1.286,99.153,0.847,0.0,26.764,29.21,18.555,0.002,99.986,0.002,0.018,73.43,2389737216.0,2135471232.0,2189744896.0,103252160.0,1460392.375,0.612,34.031,188.83,5.442,525000000.0
11/29/2023 1:49:12 AM,217846000.0,67.5,1.269,58.633,0.37,30.934,7.309,22.263,0.0,805508.938,0.251,0.215,1.039,1622712.5,1110.97,91.057,88.01,25.911,837199.0,893204288.0,57514444.0,28799461376.0,12070953984.0,27294396416.0,3081310208.0,1.992,1.965,67.704,27.243,3.264,0.995,99.529,0.471,0.0,25.24,27.521,24.784,0.002,100.0,0.002,0.0,88.01,2711715840.0,1664331648.0,2618499328.0,56166580.0,2505904.0,0.857,67.089,144.317,15.086,525000000.0
11/29/2023 1:49:13 AM,216138544.0,60.959,1.364,57.483,0.371,30.945,7.339,18.533,0.0,856212.0,0.236,0.202,1.02,1693466.5,1107.643,91.142,87.726,22.818,873667.625,946448960.0,60033388.0,30568968192.0,12790860800.0,29006968832.0,3274622720.0,1.991,1.967,67.719,27.289,3.274,0.995,99.559,0.441,0.0,26.461,28.854,26.017,0.002,100.0,0.002,0.0,87.726,2576273408.0,1591929088.0,2476448512.0,58981992.0,2504224.25,0.854,67.511,144.22,9.714,525000000.0
11/29/2023 1:49:14 AM,211818400.0,61.691,1.299,58.515,0.369,30.912,7.409,20.289,0.0,800526.5,0.244,0.209,1.02,1582163.75,1116.394,91.111,88.579,24.69,816348.812,892068992.0,56089412.0,28698277888.0,12045180928.0,27170840576.0,3067675648.0,1.99,1.961,67.712,27.207,3.256,0.995,99.568,0.432,0.0,25.753,28.069,25.248,0.002,100.0,0.002,0.0,88.579,2383451136.0,1503135872.0,2288935680.0,55100040.0,1373964.125,0.858,67.496,139.404,12.634,525000000.0
11/29/2023 1:49:15 AM,189151968.0,50.967,1.552,52.29,0.379,31.079,7.182,11.715,0.0,857274.938,0.236,0.202,1.02,1694490.125,1075.498,91.591,86.949,16.694,874159.0,920380672.0,60074932.0,30317533184.0,12480187392.0,29103036416.0,3285826816.0,1.991,1.998,67.728,27.757,3.374,0.995,99.516,0.484,0.0,32.32,35.27,32.177,0.002,100.0,0.002,0.0,86.949,2115768192.0,1038711104.0,2017661184.0,58865212.0,258676.766,0.832,67.339,144.351,4.119,525000000.0
11/29/2023 1:49:16 AM,228655040.0,66.586,1.205,57.383,0.364,30.846,7.563,21.359,0.0,843369.875,0.239,0.205,1.001,1636045.125,1144.062,91.513,88.075,25.596,844394.312,963206336.0,58012788.0,30544496640.0,12968179712.0,28676745216.0,3237944576.0,1.99,1.939,67.708,26.889,3.188,0.995,99.559,0.441,0.0,25.97,28.281,25.22,0.002,99.975,0.002,0.032,88.075,2855360000.0,1654667008.0,2750864128.0,57763424.0,2504160.5,0.873,68.408,144.217,27.019,525000000.0
11/29/2023 1:49:17 AM,284826656.0,46.011,1.163,36.801,0.296,30.542,7.246,15.371,0.0,3358054.0,0.643,1.117,0.904,6970623.0,392.678,89.086,76.754,23.382,3035134.5,1293738752.0,178712160.0,38862159872.0,16944123904.0,37697441792.0,3069314048.0,0.589,1.664,57.594,25.663,2.201,1.287,99.154,0.846,0.0,27.685,30.245,19.419,0.002,100.0,0.002,0.0,72.864,2325755648.0,1996181504.0,2128367488.0,103182168.0,1454396.5,0.588,33.996,184.229,5.592,525000000.0
11/29/2023 1:49:18 AM,286983712.0,48.488,1.19,40.182,0.312,30.7,7.164,16.462,0.0,2881802.0,0.823,1.139,0.914,5972888.5,448.588,89.772,78.652,23.628,2634952.0,1267231232.0,157572864.0,38801661952.0,16663161856.0,37696389120.0,3290306560.0,0.721,1.725,58.533,26.08,2.416,1.268,99.218,0.782,0.0,27.563,30.109,20.897,0.002,99.995,0.002,0.004,75.416,2484001536.0,1906676224.0,2297155584.0,97045824.0,4808403.0,0.627,36.83,174.238,18.829,525000000.0
11/29/2023 1:49:19 AM,223032208.0,70.245,1.187,57.984,0.362,30.787,7.656,23.834,0.0,800586.25,0.244,0.209,1.02,1582203.125,1151.556,91.259,87.359,26.918,816488.625,920234112.0,56092560.0,29036703744.0,12383194112.0,27171516416.0,3067751936.0,1.99,1.931,67.705,26.766,3.162,0.995,99.557,0.443,0.0,24.803,27.005,24.001,0.002,100.0,0.002,0.0,87.359,2882508032.0,1764772224.0,2780517376.0,55454472.0,4746540.0,0.879,67.918,139.407,46.643,525000000.0
11/29/2023 1:49:20 AM,298877088.0,47.865,1.175,37.14,0.299,30.59,6.997,17.148,0.0,3550686.25,0.384,1.034,0.908,7395025.0,380.304,89.224,76.939,24.468,3222484.75,1327686144.0,189331696.0,40323608576.0,17454688256.0,39324479488.0,3206681088.0,0.582,1.678,57.47,25.88,2.236,1.283,99.127,0.873,0.0,27.405,29.963,19.363,0.002,100.0,0.002,0.0,73.127,2435409664.0,2093117056.0,2223253504.0,109396320.0,4817284.0,0.573,33.948,179.214,3.556,525000000.0
11/29/2023 1:49:21 AM,302453696.0,42.333,1.229,34.571,0.297,30.586,7.172,12.565,0.0,3578655.0,0.727,1.138,0.905,7436267.0,391.262,89.382,76.316,20.875,3239825.5,1372764032.0,190603776.0,41380859904.0,17980211200.0,40248983552.0,3276155904.0,0.591,1.668,57.541,25.723,2.212,1.29,99.135,0.865,0.0,29.542,32.283,20.778,0.002,100.0,0.002,0.0,72.172,2306478080.0,1906808960.0,2094886144.0,110243168.0,2588865.75,0.583,34.028,193.617,5.073,525000000.0
11/29/2023 1:49:22 AM,294153280.0,46.917,1.152,36.52,0.294,30.5,7.428,16.409,0.0,3364641.25,0.67,1.158,0.903,6976724.5,396.213,89.232,76.616,24.426,3038438.75,1307866240.0,179032528.0,39037370368.0,17119745024.0,37696385024.0,3069433600.0,0.588,1.657,57.637,25.527,2.178,1.286,99.139,0.861,0.0,27.621,30.163,19.281,0.002,100.0,0.002,0.0,72.815,2323318528.0,2018868480.0,2124697984.0,103511736.0,1480969.5,0.598,34.067,199.141,2.275,525000000.0
11/29/2023 1:49:23 AM,238923120.0,71.023,1.192,60.798,0.379,31.045,6.926,25.956,0.0,857226.938,0.236,0.202,1.02,1694395.25,1075.498,90.982,89.376,29.266,874110.062,920329088.0,60071568.0,30315835392.0,12479489024.0,29101408256.0,3285642752.0,1.991,1.998,67.728,27.757,3.374,0.995,99.55,0.45,0.0,23.797,25.969,23.692,0.002,100.0,0.002,0.0,89.376,2940429824.0,1844337536.0,2839875328.0,59161352.0,1382505.25,0.832,67.682,144.343,13.267,525000000.0
11/29/2023 1:49:24 AM,228850224.0,67.728,1.358,58.003,0.375,30.989,7.06,20.107,0.0,857154.062,0.244,0.209,1.02,1694114.125,1091.848,91.285,88.127,23.514,874063.625,934208192.0,60060360.0,30478510080.0,12645750784.0,29095555072.0,3284982016.0,1.991,1.983,67.719,27.532,3.326,0.995,99.535,0.465,0.0,26.797,29.227,26.513,0.002,100.0,0.002,0.0,88.127,2835819520.0,1745813120.0,2734701824.0,59191172.0,1391144.875,0.843,67.72,149.29,33.604,525000000.0
11/29/2023 1:49:25 AM,294093920.0,46.479,1.133,35.257,0.29,30.403,7.737,15.867,0.0,3407815.25,0.482,0.938,0.897,7028211.5,409.013,89.271,75.337,23.166,3057616.25,1368816768.0,180737232.0,40323141632.0,17910044672.0,38547841024.0,3139174400.0,0.59,1.643,57.825,25.256,2.132,1.286,99.151,0.849,0.0,28.348,30.931,19.576,0.002,99.991,0.002,0.017,71.538,2379504896.0,2083065728.0,2168107264.0,104312536.0,6004899.5,0.618,34.116,218.756,20.618,525000000.0
11/29/2023 1:49:26 AM,285350720.0,45.979,1.176,35.991,0.297,30.57,7.161,16.102,0.0,3489923.5,0.757,1.1,0.911,7277527.5,381.037,89.148,75.938,23.61,3178574.75,1303757952.0,185562672.0,39328161792.0,17084663808.0,38252457984.0,3117267712.0,0.575,1.67,57.097,25.743,2.216,1.282,99.114,0.886,0.0,28.092,30.699,19.791,0.002,100.0,0.002,0.0,71.995,2297088768.0,1950306176.0,2090636800.0,107721280.0,6006886.0,0.583,33.89,209.059,15.46,525000000.0
11/29/2023 1:49:27 AM,291757056.0,44.119,1.197,35.302,0.299,30.608,7.035,14.758,0.0,3566532.25,0.896,1.226,0.91,7447774.0,385.651,89.252,75.51,22.332,3243987.25,1346755200.0,190622592.0,40838766592.0,17625843712.0,39928655872.0,3248595712.0,0.59,1.674,57.471,25.856,2.235,1.29,99.115,0.885,0.0,28.64,31.318,20.261,0.002,100.0,0.002,0.0,71.486,2313755136.0,1960219904.0,2099140224.0,110173072.0,6012475.5,0.573,33.962,219.032,33.438,525000000.0
11/29/2023 1:49:28 AM,297170816.0,47.908,1.106,37.453,0.294,30.467,7.42,17.1,0.0,3373928.75,0.439,1.067,0.902,6984639.0,395.124,89.218,76.648,24.591,3043766.5,1309594368.0,179710720.0,39104167936.0,17176547328.0,37711167488.0,3072036864.0,0.588,1.658,57.758,25.537,2.177,1.284,99.153,0.847,0.0,26.812,29.284,18.699,0.002,100.0,0.002,0.0,72.948,2385873152.0,2137454848.0,2182938368.0,103207120.0,3719221.25,0.597,33.908,194.108,11.247,525000000.0
11/29/2023 1:49:29 AM,294041120.0,45.795,1.144,36.812,0.3,30.645,6.859,16.048,0.0,3587087.75,0.576,1.046,0.904,7450722.0,382.332,89.107,76.176,23.756,3242420.5,1346415616.0,190842464.0,41067896832.0,17677375488.0,40232521728.0,3274259712.0,0.588,1.681,57.571,25.979,2.251,1.287,99.136,0.864,0.0,27.524,30.098,19.508,0.002,100.0,0.002,0.0,72.358,2436111104.0,2054403840.0,2217819904.0,110296696.0,7088503.0,0.564,34.017,198.776,44.118,525000000.0
11/29/2023 1:49:30 AM,300569088.0,45.364,1.172,37.237,0.295,30.543,7.386,15.525,0.0,3467101.0,0.728,1.239,0.9,7193771.5,409.168,89.343,77.304,23.342,3118750.0,1390331648.0,185209024.0,41575211008.0,18173061120.0,40249933824.0,3277181696.0,0.61,1.659,58.086,25.583,2.189,1.299,99.187,0.813,0.0,27.347,29.87,19.145,0.002,99.999,0.002,0.001,73.44,2413412096.0,2112709120.0,2203803392.0,106467064.0,3706935.25,0.594,34.138,184.113,3.75,525000000.0
11/29/2023 1:49:31 AM,279778592.0,41.778,1.217,33.687,0.296,30.574,7.309,12.837,0.0,3343992.5,1.008,1.236,0.905,6955905.0,394.645,89.429,74.561,20.531,3027467.75,1290824576.0,177865792.0,38741180416.0,16856113152.0,37644840960.0,3062647040.0,0.59,1.663,57.46,25.646,2.201,1.291,99.132,0.868,0.0,29.768,32.515,20.902,0.002,100.0,0.002,0.0,70.487,2104776832.0,1790967552.0,1894825728.0,102810112.0,9341710.0,0.589,33.959,194.181,18.983,525000000.0
11/29/2023 1:49:32 AM,297557952.0,43.691,1.207,36.36,0.298,30.597,7.057,14.393,0.0,3589146.5,0.716,1.22,0.904,7459803.0,387.288,89.216,77.342,22.764,3244892.0,1363730560.0,190802848.0,41321676800.0,17871767552.0,40334823424.0,3282496768.0,0.588,1.673,57.513,25.848,2.23,1.288,99.142,0.858,0.0,28.252,30.877,19.94,0.002,100.0,0.002,0.0,73.25,2314120704.0,1957091968.0,2105292288.0,110392184.0,1463254.0,0.574,34.02,189.2,5.639,525000000.0
11/29/2023 1:49:33 AM,295325408.0,48.775,1.103,37.008,0.289,30.367,7.832,17.51,0.0,3392408.0,0.394,1.091,0.898,6990270.5,407.964,89.344,76.433,24.998,3045300.5,1360995968.0,179789648.0,39951802368.0,17795944448.0,38106296320.0,3102709504.0,0.587,1.639,57.755,25.198,2.122,1.283,99.164,0.836,0.0,26.982,29.431,18.584,0.002,99.984,0.002,0.02,72.798,2461869824.0,2215696896.0,2255046144.0,103339896.0,3735595.0,0.622,33.934,203.982,6.574,525000000.0
11/29/2023 1:49:34 AM,288102272.0,48.343,1.163,37.418,0.295,30.53,7.233,17.234,0.0,3366663.5,0.377,1.003,0.903,6978155.0,391.231,89.249,77.677,24.835,3040160.25,1295197440.0,179288464.0,38918430720.0,16997141504.0,37701210112.0,3070686464.0,0.588,1.665,57.688,25.668,2.199,1.286,99.145,0.855,0.0,27.367,29.901,19.175,0.002,100.0,0.002,0.0,73.845,2343276800.0,2049684608.0,2145407872.0,103169352.0,1436328.375,0.587,33.936,174.244,8.078,525000000.0
11/29/2023 1:49:35 AM,303842848.0,44.648,1.173,36.955,0.297,30.595,7.227,15.603,0.0,3531662.75,0.914,1.048,0.911,7372243.5,388.108,89.301,76.694,23.441,3216616.0,1339745280.0,188498976.0,40327946240.0,17491875840.0,39278821376.0,3196660480.0,0.587,1.666,57.313,25.725,2.215,1.289,99.151,0.849,0.0,27.421,29.958,19.311,0.002,100.0,0.002,0.0,72.787,2321228800.0,1973481088.0,2108628480.0,108787304.0,4831425.5,0.583,33.82,189.026,25.854,525000000.0
11/29/2023 1:49:36 AM,301530912.0,45.905,1.126,37.685,0.293,30.488,7.653,16.787,0.0,3351986.0,1.014,1.105,0.905,6964681.5,403.226,89.375,76.814,24.622,3032272.25,1319875840.0,178377008.0,39123214336.0,17209630720.0,37691408384.0,3067880192.0,0.59,1.65,57.537,25.388,2.16,1.289,99.176,0.824,0.0,26.667,29.106,18.56,0.002,100.0,0.002,0.0,73.088,2262396416.0,2029318784.0,2061156352.0,102594520.0,3711268.25,0.609,33.834,189.18,14.323,525000000.0
11/29/2023 1:49:37 AM,298041888.0,45.967,1.171,37.783,0.299,30.63,7.073,17.02,0.0,3529681.75,0.811,1.063,0.91,7369465.0,383.043,89.253,77.772,24.965,3210999.0,1323148544.0,188064960.0,40135790592.0,17328334848.0,39221329920.0,3196788992.0,0.583,1.676,57.282,25.863,2.238,1.287,99.135,0.865,0.0,27.142,29.67,19.223,0.002,100.0,0.002,0.0,73.846,2284109568.0,1958051328.0,2084161408.0,108823024.0,1489648.375,0.575,33.891,204.086,2.128,525000000.0
11/29/2023 1:49:38 AM,304718816.0,43.762,1.192,36.5,0.297,30.594,7.213,14.605,0.0,3579937.0,0.909,1.085,0.906,7447335.0,392.975,89.423,76.861,22.682,3243795.25,1375954560.0,190611728.0,41441247232.0,17975764992.0,40360968192.0,3284997376.0,0.592,1.667,57.47,25.721,2.214,1.292,99.158,0.842,0.0,28.054,30.65,19.757,0.002,100.0,0.002,0.0,72.899,2329562880.0,1991048832.0,2116398976.0,109763256.0,3727006.0,0.584,33.838,199.024,19.258,525000000.0
11/29/2023 1:49:39 AM,227928144.0,67.065,1.375,58.688,0.37,30.926,7.337,22.751,0.0,800598.75,0.244,0.209,1.02,1582306.625,1116.394,91.425,88.577,26.303,816422.5,892149632.0,56094472.0,28700866560.0,12046268416.0,27173292032.0,3067952384.0,1.99,1.961,67.712,27.207,3.256,0.995,99.545,0.455,0.0,25.791,28.111,25.286,0.002,100.0,0.002,0.0,88.577,2490265600.0,1663715840.0,2397201920.0,54985832.0,249834.203,0.858,67.35,139.416,2.831,525000000.0
